0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  1.141563456239368834e+00
7.122507122507122646e-03  3.003397297784156074e-05  8.584683020374296938e-03  1.268881776815607765e+00
1.424501424501424529e-02  1.244344431129167561e-04  1.807298585910404459e-02  1.395251115381968887e+00
2.136752136752136794e-02  2.896109057067668959e-04  2.845710843941988769e-02  1.520379405596587352e+00
2.849002849002849058e-02  5.319099048280192654e-04  3.972717617699822457e-02  1.643976303865331667e+00
3.561253561253561323e-02  8.576003069781305528e-04  5.187125463433862188e-02  1.765753858115431507e+00
4.273504273504273587e-02  1.272858696058822752e-03  6.487536892213278950e-02  1.885427171721548945e+00
4.985754985754985852e-02  1.783754923315709721e-03  7.872352780765223823e-02  2.002715061057413592e+00
5.698005698005698116e-02  2.396237845609396153e-03  9.339775247935891422e-02  2.117340705160432268e+00
6.410256410256409687e-02  3.116121284965414889e-03  1.088781099062252067e-01  2.229032286014422048e+00
7.122507122507122646e-02  3.949070241878112862e-03  1.251427507196815891e-01  2.337523617976815515e+00
7.834757834757835604e-02  4.900587394293596556e-03  1.421679515356962242e-01  2.442554764901251119e+00
8.547008547008547175e-02  5.975999913572160697e-03  1.599281616242677340e-01  2.543872643534388800e+00
9.259259259259258745e-02  7.180446628034818646e-03  1.783960538236013249e-01  2.641231611796930778e+00
9.971509971509971704e-02  8.518865563931814905e-03  1.975425795864540479e-01  2.734394040593250974e+00
1.068376068376068466e-01  9.995981892835384755e-03  2.173370280366171414e-01  2.823130867831456836e+00
1.139601139601139623e-01  1.161629631355689217e-02  2.377470889042519187e-01  2.907222133376296647e+00
1.210826210826210780e-01  1.338407389572150545e-02  2.587389191998534788e-01  2.986457493700724442e+00
1.282051282051281937e-01  1.530333341110344351e-02  2.802772134779852320e-01  3.060636715048270062e+00
1.353276353276353372e-01  1.737783717773538211e-02  3.023252775336430775e-01  3.129570143967364881e+00
1.424501424501424529e-01  1.961108144065757536e-02  3.248451053661766674e-01  3.193079154130444408e+00
1.495726495726495686e-01  2.200628731196951904e-02  3.477974592381462560e-01  3.250996568404782128e+00
1.566951566951567121e-01  2.456639229159179524e-02  3.711419526493300869e-01  3.303167055198536151e+00
1.638176638176638278e-01  2.729404238884074532e-02  3.948371360393553298e-01  3.349447498164287218e+00
1.709401709401709435e-01  3.019158486356758250e-02  4.188405850261067154e-01  3.389707338403210812e+00
1.780626780626780592e-01  3.326106160421869046e-02  4.431089909811730676e-01  3.423828888375886059e+00
1.851851851851851749e-01  3.650420315873845883e-02  4.675982537381880300e-01  3.451707616790472333e+00
1.923076923076923184e-01  3.992242343276469069e-02  4.922635762249409908e-01  3.473252403805291877e+00
1.994301994301994341e-01  4.351681506806013428e-02  5.170595608056669512e-01  3.488385765950820172e+00
2.065527065527065498e-01  4.728814551258845450e-02  5.419403071159274443e-01  3.497044050245308178e+00
2.136752136752136932e-01  5.123685379208019197e-02  5.668595111689993526e-01  3.499177597048766852e+00
2.207977207977208089e-01  5.536304799134859900e-02  5.917705655097009743e-01  3.494750871271577797e+00
2.279202279202279247e-01  5.966650345201033462e-02  6.166266601891111643e-01  3.483742561626416379e+00
2.350427350427350404e-01  6.414666169164515153e-02  6.413808843316743946e-01  3.466145647685309861e+00
2.421652421652421561e-01  6.880263004779546554e-02  6.659863280647583261e-01  3.441967434577350993e+00
2.492877492877492995e-01  7.363318204856593441e-02  6.903961845798142205e-01  3.411229555236685584e+00
2.564102564102563875e-01  7.863675850993653849e-02  7.145638520939177063e-01  3.373967940184658953e+00
2.635327635327635587e-01  8.381146935825750655e-02  7.384430354806144070e-01  3.330232754904369319e+00
2.706552706552706744e-01  8.915509617474780268e-02  7.619878473396750618e-01  3.280088304940064869e+00
2.777777777777777901e-01  9.466509545718602980e-02  7.851529082765698053e-01  3.223612908927747434e+00
2.849002849002849058e-01  1.003386025923517916e-01  8.078934461642082177e-01  3.160898739836799809e+00
2.920227920227920215e-01  1.061724365311662310e-01  8.301653941617342936e-01  3.092051634775222269e+00
2.991452991452991372e-01  1.121631051568846987e-01  8.519254872679474788e-01  3.017190873783131888e+00
3.062678062678062529e-01  1.183068113351217615e-01  8.731313571901855308e-01  2.936448928110151346e+00
3.133903133903134242e-01  1.245994596329410981e-01  8.937416253132963728e-01  2.849971178542265449e+00
3.205128205128205399e-01  1.310366636927233208e-01  9.137159935575873693e-01  2.757915604412322086e+00
3.276353276353276556e-01  1.376137542450390494e-01  9.330153329194137424e-01  2.660452443995502403e+00
3.347578347578347713e-01  1.443257877433012926e-01  9.516017694932789039e-01  2.557763827056670713e+00
3.418803418803418870e-01  1.511675556015599498e-01  9.694387677800228031e-01  2.450043380380313884e+00
3.490028490028490027e-01  1.581335940154314501e-01  9.864912110918127031e-01  2.337495807175658413e+00
3.561253561253561184e-01  1.652181943448297885e-01  1.002725478871213882e+00  2.220336441309451736e+00
3.632478632478632341e-01  1.724154140358900855e-01  1.018109520748616825e+00  2.098790777376551731e+00
3.703703703703703498e-01  1.797190880582488770e-01  1.032612927169687334e+00  1.973093977673840760e+00
3.774928774928775210e-01  1.871228408326755799e-01  1.046206996432284209e+00  1.843490357195920470e+00
3.846153846153846367e-01  1.946200986229328078e-01  1.058864797980442862e+00  1.710232847821377300e+00
3.917378917378917524e-01  2.022041023646899416e-01  1.070561231811507197e+00  1.573582442906138024e+00
3.988603988603988681e-01  2.098679209033182391e-01  1.081273083861330475e+00  1.433807623545306553e+00
4.059829059829059839e-01  2.176044646114677350e-01  1.090979077241596151e+00  1.291183767806905358e+00
4.131054131054130996e-01  2.254064993564624253e-01  1.099659919212730319e+00  1.145992544279944125e+00
4.202279202279202153e-01  2.332666607867538988e-01  1.107298343785580119e+00  9.985212913152066161e-01
4.273504273504273865e-01  2.411774689059469901e-01  1.113879149854953843e+00  8.490623833699628698e-01
4.344729344729345022e-01  2.491313429022605219e-01  1.119389234778288555e+00  6.979125858972922147e-01
4.415954415954416179e-01  2.571206162007007023e-01  1.123817623323065007e+00  5.453724002470524690e-01
4.487179487179487336e-01  2.651375517047217523e-01  1.127155491917118280e+00  3.917454000683414095e-01
4.558404558404558493e-01  2.731743571937136905e-01  1.129396188146677638e+00  2.373375607228603301e-01
4.629629629629629650e-01  2.812232008423079521e-01  1.130535245457784388e+00  8.245658323450705263e-02
4.700854700854700807e-01  2.892762495079225227e-01  1.130590798062841129e+00  -6.035040794091928174e-02
4.772079772079771964e-01  2.973262704185962169e-01  1.129702210159189590e+00  -1.891177294352593685e-01
4.843304843304843121e-01  3.053666991867405867e-01  1.127897835528996806e+00  -3.174545265507047187e-01
4.914529914529914834e-01  3.133910265080123159e-01  1.125181781782671253e+00  -4.450686519068252633e-01
4.985754985754985991e-01  3.213927797322649882e-01  1.121560231837397170e+00  -5.716696183298791700e-01
5.056980056980057148e-01  3.293655375971731303e-01  1.117041429713011125e+00  -6.969692661930811939e-01
5.128205128205127750e-01  3.373029448438021327e-01  1.111635661592884183e+00  -8.206824254086537707e-01
5.199430199430199462e-01  3.451987266805480736e-01  1.105355232193324211e+00  -9.425275705505609114e-01
5.270655270655271174e-01  3.530467030622177482e-01  1.098214436495799751e+00  -1.062227467602567144e+00
5.341880341880341776e-01  3.608408027514479199e-01  1.090229526906935309e+00  -1.179509810845571049e+00
5.413105413105413488e-01  3.685750771301589124e-01  1.081418675921739903e+00  -1.294107848420733564e+00
5.484330484330484090e-01  3.762437137293137557e-01  1.071801934375861798e+00  -1.405760995131022151e+00
5.555555555555555802e-01  3.838410494459032485e-01  1.061401185382792045e+00  -1.514215431073081763e+00
5.626780626780626404e-01  3.913615834167903373e-01  1.050240094061864804e+00  -1.619224684723886254e+00
5.698005698005698116e-01  3.987999895198444666e-01  1.038344053172566062e+00  -1.720550199142382830e+00
5.769230769230769829e-01  4.061511284736431526e-01  1.025740124780072371e+00  -1.817961879985097173e+00
5.840455840455840431e-01  4.134100595079476248e-01  1.012456978086059056e+00  -1.911238624076498027e+00
5.911680911680912143e-01  4.205720515781446456e-01  9.985248235676297268e-01  -2.000168827319577236e+00
5.982905982905982745e-01  4.276325940978886186e-01  9.839753435757022659e-01  -2.084550870779546816e+00
6.054131054131054457e-01  4.345874071652945370e-01  9.688416195523217311e-01  -2.164193583823784905e+00
6.125356125356125059e-01  4.414324512591875638e-01  9.531580560341376129e-01  -2.238916683253795892e+00
6.196581196581196771e-01  4.481639363831389500e-01  9.369603016166709875e-01  -2.308551187420176287e+00
6.267806267806268483e-01  4.547783306362814248e-01  9.202851670609789592e-01  -2.372939804369030181e+00
6.339031339031339085e-01  4.612723681912197504e-01  9.031705407308876499e-01  -2.431937293127967692e+00
6.410256410256410797e-01  4.676430566607108208e-01  8.856553015551001939e-01  -2.485410797301531360e+00
6.481481481481481399e-01  4.738876838361923416e-01  8.677792297141838640e-01  -2.533240150209494335e+00
6.552706552706553111e-01  4.800038237826847465e-01  8.495829152576414023e-01  -2.575318150866945377e+00
6.623931623931623713e-01  4.859893422760678261e-01  8.311076648610592477e-01  -2.611550810171971104e+00
6.695156695156695426e-01  4.918424015702456131e-01  8.123954069375802778e-01  -2.641857566735274609e+00
